trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
OCESN12271F4535947:2025-07-06T23:29:46Z,18:11:00,18:11:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN12271F4535947:2025-07-06T23:29:46Z,20:14:00,20:14:00,StopPoint:OCETGV INOUI-87581009,1,,1,0,
OCESN12271F4879327:2025-07-12T23:12:57Z,18:08:00,18:08:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN12271F4879327:2025-07-12T23:12:57Z,20:16:00,20:16:00,StopPoint:OCETGV INOUI-87581009,1,,1,0,
OCESN12272F4527687:2025-07-06T23:29:46Z,19:13:00,19:13:00,StopPoint:OCETGV INOUI-87581009,0,,0,1,
OCESN12272F4527687:2025-07-06T23:29:46Z,21:18:00,21:18:00,StopPoint:OCETGV INOUI-87391003,1,,1,0,
OCESN12272F4535943:2025-07-06T23:29:46Z,19:46:00,19:46:00,StopPoint:OCETGV INOUI-87581009,0,,0,1,
OCESN12272F4535943:2025-07-06T23:29:46Z,21:50:00,21:50:00,StopPoint:OCETGV INOUI-87391003,1,,1,0,
OCESN12272F4754693:2025-07-06T23:29:46Z,19:46:00,19:46:00,StopPoint:OCETGV INOUI-87581009,0,,0,1,
OCESN12272F4754693:2025-07-06T23:29:46Z,21:56:00,21:56:00,StopPoint:OCETGV INOUI-87391003,1,,1,0,
OCESN12273F4535939:2025-07-06T23:29:46Z,19:11:00,19:11:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN12273F4535939:2025-07-06T23:29:46Z,21:14:00,21:14:00,StopPoint:OCETGV INOUI-87581009,1,,1,0,
OCESN12274F4535937:2025-07-06T23:29:46Z,17:08:00,17:08:00,StopPoint:OCETGV INOUI-87581009,0,,0,1,
OCESN12274F4535937:2025-07-06T23:29:46Z,19:10:00,19:13:00,StopPoint:OCETGV INOUI-87393702,1,,1,0,
OCESN12274F4535937:2025-07-06T23:29:46Z,19:23:00,19:23:00,StopPoint:OCETGV INOUI-87391003,2,,1,0,
OCESN12274F4905918:2025-07-15T23:15:10Z,17:08:00,17:08:00,StopPoint:OCETGV INOUI-87581009,0,,0,1,
OCESN12274F4905918:2025-07-15T23:15:10Z,19:14:00,19:17:00,StopPoint:OCETGV INOUI-87393702,1,,1,0,
OCESN12274F4905918:2025-07-15T23:15:10Z,19:27:00,19:27:00,StopPoint:OCETGV INOUI-87391003,2,,1,0,
OCESN12274F4938308:2025-07-17T23:13:36Z,17:08:00,17:08:00,StopPoint:OCETGV INOUI-87581009,0,,0,1,
OCESN12274F4938308:2025-07-17T23:13:36Z,19:14:00,19:17:00,StopPoint:OCETGV INOUI-87393702,1,,1,0,
OCESN12274F4938308:2025-07-17T23:13:36Z,19:27:00,19:27:00,StopPoint:OCETGV INOUI-87391003,2,,1,0,
OCESN12275F3830744:2025-07-06T23:29:46Z,15:15:00,15:15:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN12275F3830744:2025-07-06T23:29:46Z,17:18:00,17:18:00,StopPoint:OCETGV INOUI-87581009,1,,1,0,
OCESN12276F4535933:2025-07-06T23:29:46Z,06:46:00,06:46:00,StopPoint:OCETGV INOUI-87581009,0,,0,1,
OCESN12276F4535933:2025-07-06T23:29:46Z,08:50:00,08:50:00,StopPoint:OCETGV INOUI-87391003,1,,1,0,
OCESN12277F4535931:2025-06-17T23:52:01Z,07:52:00,07:52:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN12277F4535931:2025-06-17T23:52:01Z,09:17:00,09:20:00,StopPoint:OCETGV INOUI-87575001,1,,0,0,
OCESN12277F4535931:2025-06-17T23:52:01Z,10:18:00,10:18:00,StopPoint:OCETGV INOUI-87581009,2,,1,0,
OCESN12277F4887552:2025-07-13T23:08:16Z,07:52:00,07:52:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN12277F4887552:2025-07-13T23:08:16Z,09:17:00,09:20:00,StopPoint:OCETGV INOUI-87575001,1,,0,0,
OCESN12277F4887552:2025-07-13T23:08:16Z,10:18:00,10:18:00,StopPoint:OCETGV INOUI-87581009,2,,1,0,
OCESN12278F4535930:2025-07-11T23:16:08Z,18:46:00,18:46:00,StopPoint:OCETGV INOUI-87581009,0,,0,1,
OCESN12278F4535930:2025-07-11T23:16:08Z,20:42:00,20:45:00,StopPoint:OCETGV INOUI-87393702,1,,1,0,
OCESN12278F4535930:2025-07-11T23:16:08Z,20:54:00,20:54:00,StopPoint:OCETGV INOUI-87391003,2,,1,0,
OCESN12278F4938354:2025-07-17T23:13:36Z,18:46:00,18:46:00,StopPoint:OCETGV INOUI-87581009,0,,0,1,
OCESN12278F4938354:2025-07-17T23:13:36Z,20:48:00,20:51:00,StopPoint:OCETGV INOUI-87393702,1,,1,0,
OCESN12278F4938354:2025-07-17T23:13:36Z,21:00:00,21:00:00,StopPoint:OCETGV INOUI-87391003,2,,1,0,
OCESN12295F4866787:2025-07-13T23:08:16Z,19:19:00,19:19:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN12295F4866787:2025-07-13T23:08:16Z,20:19:00,20:23:00,StopPoint:OCETGV INOUI-87571240,1,,0,0,
OCESN12295F4866787:2025-07-13T23:08:16Z,20:54:00,20:54:00,StopPoint:OCETGV INOUI-87575001,2,,1,0,
OCESN2033F4548026:2025-06-17T23:52:01Z,13:25:00,13:25:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2033F4548026:2025-06-17T23:52:01Z,15:10:00,15:10:00,StopPoint:OCETGV INOUI-87212027,1,,1,0,
OCESN2051F4328913:2025-05-28T00:14:01Z,12:42:00,12:42:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2051F4328913:2025-05-28T00:14:01Z,13:27:00,13:30:00,StopPoint:OCETGV INOUI-87171926,1,,0,0,
OCESN2051F4328913:2025-05-28T00:14:01Z,14:40:00,14:40:00,StopPoint:OCETGV INOUI-87212027,2,,1,0,
OCESN2051F4710176:2025-07-02T23:28:40Z,12:46:00,12:46:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2051F4710176:2025-07-02T23:28:40Z,13:27:00,13:30:00,StopPoint:OCETGV INOUI-87171926,1,,0,0,
OCESN2051F4710176:2025-07-02T23:28:40Z,14:40:00,14:40:00,StopPoint:OCETGV INOUI-87212027,2,,1,0,
OCESN2051F4720623:2025-07-02T23:28:40Z,12:55:00,12:55:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2051F4720623:2025-07-02T23:28:40Z,14:40:00,14:40:00,StopPoint:OCETGV INOUI-87212027,1,,1,0,
OCESN2051F4754535:2025-07-02T23:28:40Z,12:46:00,12:46:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2051F4754535:2025-07-02T23:28:40Z,13:27:00,13:30:00,StopPoint:OCETGV INOUI-87171926,1,,0,0,
OCESN2051F4754535:2025-07-02T23:28:40Z,14:40:00,14:40:00,StopPoint:OCETGV INOUI-87212027,2,,1,0,
OCESN2054F4759219:2025-07-02T23:28:40Z,06:31:00,06:31:00,StopPoint:OCETGV INOUI-87212027,0,,0,1,
OCESN2054F4759219:2025-07-02T23:28:40Z,07:18:00,07:21:00,StopPoint:OCETGV INOUI-87147322,1,,0,0,
OCESN2054F4759219:2025-07-02T23:28:40Z,08:20:00,08:20:00,StopPoint:OCETGV INOUI-87113001,2,,1,0,
OCESN2055F4710175:2025-07-05T23:09:20Z,18:23:00,18:23:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2055F4710175:2025-07-05T23:09:20Z,20:08:00,20:08:00,StopPoint:OCETGV INOUI-87212027,1,,1,0,
OCESN2057F4732879:2025-07-02T23:28:40Z,07:58:00,07:58:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2057F4732879:2025-07-02T23:28:40Z,08:38:00,08:41:00,StopPoint:OCETGV INOUI-87171926,1,,0,0,
OCESN2057F4732879:2025-07-02T23:28:40Z,09:05:00,09:08:00,StopPoint:OCETGV INOUI-87147322,2,,0,0,
OCESN2057F4732879:2025-07-02T23:28:40Z,09:59:00,09:59:00,StopPoint:OCETGV INOUI-87212027,3,,1,0,
OCESN2057F4741315:2025-07-04T23:11:59Z,07:58:00,07:58:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2057F4741315:2025-07-04T23:11:59Z,08:38:00,08:41:00,StopPoint:OCETGV INOUI-87171926,1,,0,0,
OCESN2057F4741315:2025-07-04T23:11:59Z,09:05:00,09:08:00,StopPoint:OCETGV INOUI-87147322,2,,0,0,
OCESN2057F4741315:2025-07-04T23:11:59Z,09:59:00,09:59:00,StopPoint:OCETGV INOUI-87212027,3,,1,0,
OCESN2058F4754534:2025-07-02T23:28:40Z,14:50:00,14:50:00,StopPoint:OCETGV INOUI-87212027,0,,0,1,
OCESN2058F4754534:2025-07-02T23:28:40Z,16:35:00,16:35:00,StopPoint:OCETGV INOUI-87113001,1,,1,0,
OCESN2059F4535617:2025-07-12T23:12:57Z,10:25:00,10:25:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2059F4535617:2025-07-12T23:12:57Z,12:11:00,12:11:00,StopPoint:OCETGV INOUI-87212027,1,,1,0,
OCESN2060F4537150:2025-06-17T23:52:01Z,18:57:00,18:57:00,StopPoint:OCETGV INOUI-87212027,0,,0,1,
OCESN2060F4537150:2025-06-17T23:52:01Z,20:41:00,20:41:00,StopPoint:OCETGV INOUI-87113001,1,,1,0,
OCESN2060F4804026:2025-07-06T23:29:46Z,18:57:00,18:57:00,StopPoint:OCETGV INOUI-87212027,0,,0,1,
OCESN2060F4804026:2025-07-06T23:29:46Z,20:41:00,20:41:00,StopPoint:OCETGV INOUI-87113001,1,,1,0,
OCESN2060F4887279:2025-07-13T23:08:16Z,18:57:00,18:57:00,StopPoint:OCETGV INOUI-87212027,0,,0,1,
OCESN2060F4887279:2025-07-13T23:08:16Z,20:41:00,20:41:00,StopPoint:OCETGV INOUI-87113001,1,,1,0,
OCESN2060F4938081:2025-07-17T23:13:36Z,18:57:00,18:57:00,StopPoint:OCETGV INOUI-87212027,0,,0,1,
OCESN2060F4938081:2025-07-17T23:13:36Z,20:41:00,20:41:00,StopPoint:OCETGV INOUI-87113001,1,,1,0,
OCESN2061F4537151:2025-07-04T23:11:59Z,17:25:00,17:25:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2061F4537151:2025-07-04T23:11:59Z,19:11:00,19:11:00,StopPoint:OCETGV INOUI-87212027,1,,1,0,
OCESN2061F4537152:2025-06-18T23:50:29Z,17:25:00,17:25:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2061F4537152:2025-06-18T23:50:29Z,19:11:00,19:11:00,StopPoint:OCETGV INOUI-87212027,1,,1,0,
OCESN2061F4701957:2025-07-04T23:11:59Z,17:25:00,17:25:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2061F4701957:2025-07-04T23:11:59Z,19:11:00,19:11:00,StopPoint:OCETGV INOUI-87212027,1,,1,0,
OCESN2062F4537154:2025-07-11T23:16:08Z,17:20:00,17:20:00,StopPoint:OCETGV INOUI-87212027,0,,0,1,
OCESN2062F4537154:2025-07-11T23:16:08Z,19:05:00,19:05:00,StopPoint:OCETGV INOUI-87113001,1,,1,0,
OCESN2062F4741325:2025-07-02T23:28:40Z,17:19:00,17:19:00,StopPoint:OCETGV INOUI-87212027,0,,0,1,
OCESN2062F4741325:2025-07-02T23:28:40Z,19:05:00,19:05:00,StopPoint:OCETGV INOUI-87113001,1,,1,0,
OCESN2062F4895880:2025-07-14T23:17:01Z,17:19:00,17:19:00,StopPoint:OCETGV INOUI-87212027,0,,0,1,
OCESN2062F4895880:2025-07-14T23:17:01Z,19:05:00,19:05:00,StopPoint:OCETGV INOUI-87113001,1,,1,0,
OCESN2064F4537155:2025-07-02T23:28:40Z,15:44:00,15:44:00,StopPoint:OCETGV INOUI-87212027,0,,0,1,
OCESN2064F4537155:2025-07-02T23:28:40Z,17:35:00,17:35:00,StopPoint:OCETGV INOUI-87113001,1,,1,0,
OCESN2064F4642792:2025-07-02T23:28:40Z,15:31:00,15:31:00,StopPoint:OCETGV INOUI-87212027,0,,0,1,
OCESN2064F4642792:2025-07-02T23:28:40Z,17:17:00,17:17:00,StopPoint:OCETGV INOUI-87113001,1,,1,0,
OCESN2064F4741317:2025-07-04T23:11:59Z,15:19:00,15:19:00,StopPoint:OCETGV INOUI-87212027,0,,0,1,
OCESN2064F4741317:2025-07-04T23:11:59Z,17:05:00,17:05:00,StopPoint:OCETGV INOUI-87113001,1,,1,0,
OCESN2064F4754531:2025-07-02T23:28:40Z,15:19:00,15:19:00,StopPoint:OCETGV INOUI-87212027,0,,0,1,
OCESN2064F4754531:2025-07-02T23:28:40Z,17:05:00,17:05:00,StopPoint:OCETGV INOUI-87113001,1,,1,0,
OCESN2065F4732909:2025-07-04T23:11:59Z,09:25:00,09:25:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2065F4732909:2025-07-04T23:11:59Z,11:11:00,11:11:00,StopPoint:OCETGV INOUI-87212027,1,,1,0,
OCESN2065F4780262:2025-07-04T23:11:59Z,09:25:00,09:25:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2065F4780262:2025-07-04T23:11:59Z,11:11:00,11:11:00,StopPoint:OCETGV INOUI-87212027,1,,1,0,
OCESN2067F4754529:2025-07-02T23:28:40Z,15:55:00,15:55:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2067F4754529:2025-07-02T23:28:40Z,17:41:00,17:41:00,StopPoint:OCETGV INOUI-87212027,1,,1,0,
OCESN2067F4780261:2025-07-04T23:11:59Z,15:55:00,15:55:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2067F4780261:2025-07-04T23:11:59Z,17:41:00,17:41:00,StopPoint:OCETGV INOUI-87212027,1,,1,0,
OCESN2067F4879062:2025-07-12T23:12:57Z,15:54:00,15:54:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2067F4879062:2025-07-12T23:12:57Z,17:41:00,17:41:00,StopPoint:OCETGV INOUI-87212027,1,,1,0,
OCESN2067F4905564:2025-07-15T23:15:10Z,15:54:00,15:54:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2067F4905564:2025-07-15T23:15:10Z,17:41:00,17:41:00,StopPoint:OCETGV INOUI-87212027,1,,1,0,
OCESN2069F4535639:2025-07-11T23:16:08Z,10:57:00,10:57:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2069F4535639:2025-07-11T23:16:08Z,12:43:00,12:43:00,StopPoint:OCETGV INOUI-87212027,1,,1,0,
OCESN2069F4537158:2025-06-17T23:52:01Z,10:57:00,10:57:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2069F4537158:2025-06-17T23:52:01Z,12:45:00,12:45:00,StopPoint:OCETGV INOUI-87212027,1,,1,0,
OCESN2069F4794650:2025-07-11T23:16:08Z,10:57:00,10:57:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2069F4794650:2025-07-11T23:16:08Z,12:43:00,12:43:00,StopPoint:OCETGV INOUI-87212027,1,,1,0,
OCESN2071F4537159:2025-06-18T23:50:29Z,21:55:00,21:55:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2071F4537159:2025-06-18T23:50:29Z,23:40:00,23:40:00,StopPoint:OCETGV INOUI-87212027,1,,1,0,
OCESN2071F4732898:2025-07-02T23:28:40Z,22:05:00,22:05:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2071F4732898:2025-07-02T23:28:40Z,23:51:00,23:51:00,StopPoint:OCETGV INOUI-87212027,1,,1,0,
OCESN2072F4615270:2025-07-02T23:28:40Z,16:20:00,16:20:00,StopPoint:OCETGV INOUI-87212027,0,,0,1,
OCESN2072F4615270:2025-07-02T23:28:40Z,18:05:00,18:05:00,StopPoint:OCETGV INOUI-87113001,1,,1,0,
OCESN2072F4686325:2025-07-04T23:11:59Z,16:20:00,16:20:00,StopPoint:OCETGV INOUI-87212027,0,,0,1,
OCESN2072F4686325:2025-07-04T23:11:59Z,18:05:00,18:05:00,StopPoint:OCETGV INOUI-87113001,1,,1,0,
OCESN2075F4320067:2025-05-27T00:06:32Z,13:45:00,13:45:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2075F4320067:2025-05-27T00:06:32Z,15:39:00,15:39:00,StopPoint:OCETGV INOUI-87212027,1,,1,0,
OCESN2075F4537161:2025-07-02T23:28:40Z,13:54:00,13:54:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2075F4537161:2025-07-02T23:28:40Z,15:39:00,15:39:00,StopPoint:OCETGV INOUI-87212027,1,,1,0,
OCESN2075F4537162:2025-06-17T23:52:01Z,13:54:00,13:54:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2075F4537162:2025-06-17T23:52:01Z,15:39:00,15:39:00,StopPoint:OCETGV INOUI-87212027,1,,1,0,
OCESN2075F4720659:2025-07-04T23:11:59Z,13:54:00,13:54:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2075F4720659:2025-07-04T23:11:59Z,15:39:00,15:39:00,StopPoint:OCETGV INOUI-87212027,1,,1,0,
OCESN2075F4887277:2025-07-13T23:08:16Z,13:53:00,13:53:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2075F4887277:2025-07-13T23:08:16Z,15:39:00,15:39:00,StopPoint:OCETGV INOUI-87212027,1,,1,0,
OCESN2076F4837633:2025-07-09T23:21:34Z,20:25:00,20:25:00,StopPoint:OCETGV INOUI-87212027,0,,0,1,
OCESN2076F4837633:2025-07-09T23:21:34Z,22:13:00,22:13:00,StopPoint:OCETGV INOUI-87113001,1,,1,0,
OCESN2076F4895879:2025-07-14T23:17:01Z,20:25:00,20:25:00,StopPoint:OCETGV INOUI-87212027,0,,0,1,
OCESN2076F4895879:2025-07-14T23:17:01Z,22:13:00,22:13:00,StopPoint:OCETGV INOUI-87113001,1,,1,0,
OCESN2077F4537168:2025-06-17T23:52:01Z,18:54:00,18:54:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2077F4537168:2025-06-17T23:52:01Z,20:45:00,20:45:00,StopPoint:OCETGV INOUI-87212027,1,,1,0,
OCESN2077F4837632:2025-07-09T23:21:34Z,18:54:00,18:54:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2077F4837632:2025-07-09T23:21:34Z,20:40:00,20:40:00,StopPoint:OCETGV INOUI-87212027,1,,1,0,
OCESN2077F4879060:2025-07-12T23:12:57Z,18:55:00,18:55:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2077F4879060:2025-07-12T23:12:57Z,20:40:00,20:40:00,StopPoint:OCETGV INOUI-87212027,1,,1,0,
OCESN2079F4537170:2025-07-03T23:12:00Z,17:54:00,17:54:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2079F4537170:2025-07-03T23:12:00Z,19:39:00,19:39:00,StopPoint:OCETGV INOUI-87212027,1,,1,0,
OCESN2080F4537171:2025-06-24T00:10:55Z,16:16:00,16:16:00,StopPoint:OCETGV INOUI-87212027,0,,0,1,
OCESN2080F4537171:2025-06-24T00:10:55Z,17:06:00,17:09:00,StopPoint:OCETGV INOUI-87182063,1,,0,0,
OCESN2080F4537171:2025-06-24T00:10:55Z,17:31:00,17:34:00,StopPoint:OCETGV INOUI-87300822,2,,0,0,
OCESN2080F4537171:2025-06-24T00:10:55Z,17:55:00,17:58:00,StopPoint:OCETGV INOUI-87300863,3,,0,0,
OCESN2080F4537171:2025-06-24T00:10:55Z,19:57:00,20:06:00,StopPoint:OCETGV INOUI-87723197,4,,0,0,
OCESN2080F4537171:2025-06-24T00:10:55Z,21:09:00,21:12:00,StopPoint:OCETGV INOUI-87318964,5,,0,0,
OCESN2080F4537171:2025-06-24T00:10:55Z,21:31:00,21:34:00,StopPoint:OCETGV INOUI-87319012,6,,0,0,
OCESN2080F4537171:2025-06-24T00:10:55Z,21:46:00,21:46:00,StopPoint:OCETGV INOUI-87751008,7,,1,0,
OCESN2080F4537173:2025-06-17T23:52:01Z,16:16:00,16:16:00,StopPoint:OCETGV INOUI-87212027,0,,0,1,
OCESN2080F4537173:2025-06-17T23:52:01Z,17:06:00,17:09:00,StopPoint:OCETGV INOUI-87182063,1,,0,0,
OCESN2080F4537173:2025-06-17T23:52:01Z,17:31:00,17:34:00,StopPoint:OCETGV INOUI-87300822,2,,0,0,
OCESN2080F4537173:2025-06-17T23:52:01Z,17:55:00,17:58:00,StopPoint:OCETGV INOUI-87300863,3,,0,0,
OCESN2080F4537173:2025-06-17T23:52:01Z,18:53:00,18:56:00,StopPoint:OCETGV INOUI-87725002,4,,0,0,
OCESN2080F4537173:2025-06-17T23:52:01Z,19:57:00,20:05:00,StopPoint:OCETGV INOUI-87723197,5,,0,0,
OCESN2080F4537173:2025-06-17T23:52:01Z,21:09:00,21:12:00,StopPoint:OCETGV INOUI-87318964,6,,0,0,
OCESN2080F4537173:2025-06-17T23:52:01Z,21:31:00,21:34:00,StopPoint:OCETGV INOUI-87319012,7,,0,0,
OCESN2080F4537173:2025-06-17T23:52:01Z,21:46:00,21:46:00,StopPoint:OCETGV INOUI-87751008,8,,1,0,
OCESN2080F4537174:2025-07-03T23:12:00Z,16:16:00,16:16:00,StopPoint:OCETGV INOUI-87212027,0,,0,1,
OCESN2080F4537174:2025-07-03T23:12:00Z,17:06:00,17:09:00,StopPoint:OCETGV INOUI-87182063,1,,0,0,
OCESN2080F4537174:2025-07-03T23:12:00Z,17:31:00,17:34:00,StopPoint:OCETGV INOUI-87300822,2,,0,0,
OCESN2080F4537174:2025-07-03T23:12:00Z,17:55:00,17:58:00,StopPoint:OCETGV INOUI-87300863,3,,0,0,
OCESN2080F4537174:2025-07-03T23:12:00Z,19:56:00,20:06:00,StopPoint:OCETGV INOUI-87723197,4,,0,0,
OCESN2080F4537174:2025-07-03T23:12:00Z,21:09:00,21:12:00,StopPoint:OCETGV INOUI-87318964,5,,0,0,
OCESN2080F4537174:2025-07-03T23:12:00Z,21:31:00,21:34:00,StopPoint:OCETGV INOUI-87319012,6,,0,0,
OCESN2080F4537174:2025-07-03T23:12:00Z,21:46:00,21:46:00,StopPoint:OCETGV INOUI-87751008,7,,1,0,
OCESN2080F4537175:2025-06-17T23:52:01Z,16:16:00,16:16:00,StopPoint:OCETGV INOUI-87212027,0,,0,1,
OCESN2080F4537175:2025-06-17T23:52:01Z,17:06:00,17:09:00,StopPoint:OCETGV INOUI-87182063,1,,0,0,
OCESN2080F4537175:2025-06-17T23:52:01Z,17:31:00,17:34:00,StopPoint:OCETGV INOUI-87300822,2,,0,0,
OCESN2080F4537175:2025-06-17T23:52:01Z,17:55:00,17:58:00,StopPoint:OCETGV INOUI-87300863,3,,0,0,
OCESN2080F4537175:2025-06-17T23:52:01Z,19:57:00,20:06:00,StopPoint:OCETGV INOUI-87723197,4,,0,0,
OCESN2080F4537175:2025-06-17T23:52:01Z,21:08:00,21:11:00,StopPoint:OCETGV INOUI-87318964,5,,0,0,
OCESN2080F4537175:2025-06-17T23:52:01Z,21:32:00,21:35:00,StopPoint:OCETGV INOUI-87319012,6,,0,0,
OCESN2080F4537175:2025-06-17T23:52:01Z,21:47:00,21:47:00,StopPoint:OCETGV INOUI-87751008,7,,1,0,
OCESN2080F4537177:2025-06-17T23:52:01Z,16:16:00,16:16:00,StopPoint:OCETGV INOUI-87212027,0,,0,1,
OCESN2080F4537177:2025-06-17T23:52:01Z,17:06:00,17:09:00,StopPoint:OCETGV INOUI-87182063,1,,0,0,
OCESN2080F4537177:2025-06-17T23:52:01Z,17:31:00,17:34:00,StopPoint:OCETGV INOUI-87300822,2,,0,0,
OCESN2080F4537177:2025-06-17T23:52:01Z,17:55:00,17:58:00,StopPoint:OCETGV INOUI-87300863,3,,0,0,
OCESN2080F4537177:2025-06-17T23:52:01Z,19:57:00,20:05:00,StopPoint:OCETGV INOUI-87723197,4,,0,0,
OCESN2080F4537177:2025-06-17T23:52:01Z,21:09:00,21:12:00,StopPoint:OCETGV INOUI-87318964,5,,0,0,
OCESN2080F4537177:2025-06-17T23:52:01Z,21:31:00,21:34:00,StopPoint:OCETGV INOUI-87319012,6,,0,0,
OCESN2080F4537177:2025-06-17T23:52:01Z,21:46:00,21:46:00,StopPoint:OCETGV INOUI-87751008,7,,1,0,
OCESN2080F4606408:2025-06-24T00:10:55Z,16:16:00,16:16:00,StopPoint:OCETGV INOUI-87212027,0,,0,1,
OCESN2080F4606408:2025-06-24T00:10:55Z,17:06:00,17:09:00,StopPoint:OCETGV INOUI-87182063,1,,0,0,
OCESN2080F4606408:2025-06-24T00:10:55Z,17:31:00,17:34:00,StopPoint:OCETGV INOUI-87300822,2,,0,0,
OCESN2080F4606408:2025-06-24T00:10:55Z,17:55:00,17:58:00,StopPoint:OCETGV INOUI-87300863,3,,0,0,
OCESN2080F4606408:2025-06-24T00:10:55Z,19:57:00,20:06:00,StopPoint:OCETGV INOUI-87723197,4,,0,0,
OCESN2080F4606408:2025-06-24T00:10:55Z,21:10:00,21:13:00,StopPoint:OCETGV INOUI-87318964,5,,0,0,
OCESN2080F4606408:2025-06-24T00:10:55Z,21:32:00,21:35:00,StopPoint:OCETGV INOUI-87319012,6,,0,0,
OCESN2080F4606408:2025-06-24T00:10:55Z,21:47:00,21:47:00,StopPoint:OCETGV INOUI-87751008,7,,1,0,
OCESN2080F4873218:2025-07-12T23:12:57Z,16:16:00,16:16:00,StopPoint:OCETGV INOUI-87212027,0,,0,1,
OCESN2080F4873218:2025-07-12T23:12:57Z,17:10:00,17:13:00,StopPoint:OCETGV INOUI-87182063,1,,0,0,
OCESN2080F4873218:2025-07-12T23:12:57Z,17:35:00,17:38:00,StopPoint:OCETGV INOUI-87300822,2,,0,0,
OCESN2080F4873218:2025-07-12T23:12:57Z,17:58:00,18:01:00,StopPoint:OCETGV INOUI-87300863,3,,0,0,
OCESN2080F4873218:2025-07-12T23:12:57Z,20:23:00,20:29:00,StopPoint:OCETGV INOUI-87723197,4,,0,0,
OCESN2080F4873218:2025-07-12T23:12:57Z,21:37:00,21:40:00,StopPoint:OCETGV INOUI-87318964,5,,0,0,
OCESN2080F4873218:2025-07-12T23:12:57Z,21:59:00,22:02:00,StopPoint:OCETGV INOUI-87319012,6,,0,0,
OCESN2080F4873218:2025-07-12T23:12:57Z,22:14:00,22:14:00,StopPoint:OCETGV INOUI-87751008,7,,1,0,
OCESN2080F4905563:2025-07-15T23:15:10Z,16:16:00,16:16:00,StopPoint:OCETGV INOUI-87212027,0,,0,1,
OCESN2080F4905563:2025-07-15T23:15:10Z,17:06:00,17:09:00,StopPoint:OCETGV INOUI-87182063,1,,0,0,
OCESN2080F4905563:2025-07-15T23:15:10Z,17:31:00,17:34:00,StopPoint:OCETGV INOUI-87300822,2,,0,0,
OCESN2080F4905563:2025-07-15T23:15:10Z,17:55:00,17:58:00,StopPoint:OCETGV INOUI-87300863,3,,0,0,
OCESN2080F4905563:2025-07-15T23:15:10Z,18:53:00,18:56:00,StopPoint:OCETGV INOUI-87725002,4,,0,0,
OCESN2080F4905563:2025-07-15T23:15:10Z,19:56:00,20:06:00,StopPoint:OCETGV INOUI-87723197,5,,0,0,
OCESN2080F4905563:2025-07-15T23:15:10Z,21:09:00,21:12:00,StopPoint:OCETGV INOUI-87318964,6,,0,0,
OCESN2080F4905563:2025-07-15T23:15:10Z,21:31:00,21:34:00,StopPoint:OCETGV INOUI-87319012,7,,0,0,
