route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
FR:Line::145aae45-17eb-45b5-b5b4-facb8b6490f3:,001986,OCESN8495F4882500:2025-07-12T23:12:57Z,8495,0,4651,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,002107,OCESN8500F4544564:2025-06-17T23:52:01Z,8500,1,4652,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,002268,OCESN8501F4226505:2025-06-17T23:52:01Z,8501,0,4653,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,000001,OCESN8501F4544570:2025-06-17T23:52:01Z,8501,0,4654,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,001192,OCESN8502F4544574:2025-07-17T23:13:36Z,8502,1,4655,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,002269,OCESN8502F4544575:2025-06-18T23:50:29Z,8502,1,4656,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,000172,OCESN8502F4544576:2025-06-17T23:52:01Z,8502,1,4657,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,000015,OCESN8502F4544577:2025-06-17T23:52:01Z,8502,1,4658,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,000072,OCESN8502F4544578:2025-06-17T23:52:01Z,8502,1,4659,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,002270,OCESN8502F4930063:2025-07-16T23:17:51Z,8502,1,4660,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,002271,OCESN8502F4946885:2025-07-17T23:13:36Z,8502,1,4661,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,002272,OCESN8503F4544582:2025-06-17T23:52:01Z,8503,0,4662,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,001176,OCESN8503F4544584:2025-07-01T23:24:24Z,8503,0,4663,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,002264,OCESN8503F4544585:2025-07-08T23:22:50Z,8503,0,4664,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,002273,OCESN8503F4890366:2025-07-13T23:08:16Z,8503,0,4665,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,002274,OCESN8503F4922315:2025-07-16T09:45:24Z,8503,0,4666,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,002275,OCESN8503F4942322:2025-07-17T23:13:36Z,8503,0,4667,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,002276,OCESN8504F4544599:2025-06-17T23:52:01Z,8504,1,4668,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,000023,OCESN8504F4544600:2025-06-17T23:52:01Z,8504,1,4669,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,000155,OCESN8504F4544601:2025-06-17T23:52:01Z,8504,1,4670,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,000383,OCESN8504F4544603:2025-06-17T23:52:01Z,8504,1,4671,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,000382,OCESN8504F4544605:2025-06-17T23:52:01Z,8504,1,4672,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,000028,OCESN8504F4544606:2025-06-17T23:52:01Z,8504,1,4673,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,000010,OCESN8504F4544607:2025-06-17T23:52:01Z,8504,1,4674,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,000082,OCESN8504F4544608:2025-07-05T23:09:20Z,8504,1,4675,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,002277,OCESN8504F4547063:2025-06-17T23:52:01Z,8504,1,4676,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,002278,OCESN8504F4547064:2025-06-17T23:52:01Z,8504,1,4677,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,002279,OCESN8504F4829492:2025-07-08T23:22:50Z,8504,1,4678,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,002280,OCESN8504F4942336:2025-07-17T23:13:36Z,8504,1,4679,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,002281,OCESN8505F4544635:2025-06-17T23:52:01Z,8505,0,4680,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,001189,OCESN8505F4544636:2025-06-17T23:52:01Z,8505,0,4681,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,000539,OCESN8505F4544638:2025-06-17T23:52:01Z,8505,0,4682,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,000975,OCESN8505F4544644:2025-06-17T23:52:01Z,8505,0,4683,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,000755,OCESN8505F4544645:2025-06-17T23:52:01Z,8505,0,4684,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,000046,OCESN8505F4544646:2025-06-17T23:52:01Z,8505,0,4685,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,002282,OCESN8505F4544647:2025-06-17T23:52:01Z,8505,0,4686,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,001176,OCESN8505F4544648:2025-06-17T23:52:01Z,8505,0,4687,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,002283,OCESN8505F4544649:2025-06-17T23:52:01Z,8505,0,4688,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,000109,OCESN8505F4544650:2025-07-05T23:09:20Z,8505,0,4689,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,001489,OCESN8505F4705291:2025-06-28T23:46:52Z,8505,0,4690,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,002284,OCESN8505F4723841:2025-07-13T23:08:16Z,8505,0,4691,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,000003,OCESN8505F4798398:2025-07-05T23:09:20Z,8505,0,4692,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,000249,OCESN8505F4806811:2025-07-12T23:12:57Z,8505,0,4693,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,001316,OCESN8505F4882597:2025-07-12T23:12:57Z,8505,0,4694,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,000055,OCESN8505F4909253:2025-07-15T23:15:10Z,8505,0,4695,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,002285,OCESN8507F4544688:2025-06-17T23:52:01Z,8507,0,4696,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,002286,OCESN8507F4544689:2025-06-17T23:52:01Z,8507,0,4697,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,002287,OCESN8507F4544692:2025-06-17T23:52:01Z,8507,0,4698,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,000036,OCESN8507F4930066:2025-07-16T23:17:51Z,8507,0,4699,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,002288,OCESN8508F4226546:2025-06-15T23:48:46Z,8508,1,4700,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,000627,OCESN8508F4226547:2025-06-11T00:16:05Z,8508,1,4701,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,000023,OCESN8508F4226548:2025-06-11T00:16:05Z,8508,1,4702,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,000065,OCESN8508F4226549:2025-06-11T00:16:05Z,8508,1,4703,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,000010,OCESN8508F4544694:2025-06-17T23:52:01Z,8508,1,4704,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,002289,OCESN8508F4544695:2025-06-18T23:50:29Z,8508,1,4705,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,000051,OCESN8508F4544696:2025-07-14T23:17:01Z,8508,1,4706,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,000339,OCESN8508F4942376:2025-07-17T23:13:36Z,8508,1,4707,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,002290,OCESN8509F4544699:2025-06-17T23:52:01Z,8509,0,4708,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,000065,OCESN8509F4544700:2025-06-17T23:52:01Z,8509,0,4709,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,000142,OCESN8509F4544702:2025-06-17T23:52:01Z,8509,0,4710,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,000051,OCESN8509F4909256:2025-07-15T23:15:10Z,8509,0,4711,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,001552,OCESN8510F4799272:2025-07-05T23:09:20Z,8510,1,4712,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,002291,OCESN8511F4226553:2025-06-17T23:52:01Z,8511,0,4713,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,002292,OCESN8511F4226555:2025-06-17T23:52:01Z,8511,0,4714,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,002287,OCESN8511F4226558:2025-06-17T23:52:01Z,8511,0,4715,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,000755,OCESN8511F4505515:2025-06-17T23:52:01Z,8511,0,4716,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,000046,OCESN8511F4544715:2025-06-17T23:52:01Z,8511,0,4717,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,002293,OCESN8511F4544719:2025-06-17T23:52:01Z,8511,0,4718,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,000005,OCESN8511F4544720:2025-06-17T23:52:01Z,8511,0,4719,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,000758,OCESN8511F4544721:2025-06-17T23:52:01Z,8511,0,4720,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,002294,OCESN8511F4544722:2025-06-17T23:52:01Z,8511,0,4721,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,002295,OCESN8511F4544723:2025-07-16T23:17:51Z,8511,0,4722,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,000004,OCESN8511F4544724:2025-06-18T23:50:29Z,8511,0,4723,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,002296,OCESN8511F4930068:2025-07-16T23:17:51Z,8511,0,4724,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,002297,OCESN8511F4930069:2025-07-16T23:17:51Z,8511,0,4725,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,000043,OCESN8512F4544744:2025-06-17T23:52:01Z,8512,1,4726,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,002298,OCESN8512F4544745:2025-06-17T23:52:01Z,8512,1,4727,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,002299,OCESN8512F4544746:2025-06-17T23:52:01Z,8512,1,4728,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,000051,OCESN8512F4544747:2025-06-17T23:52:01Z,8512,1,4729,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,002300,OCESN8512F4544748:2025-06-17T23:52:01Z,8512,1,4730,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,002301,OCESN8512F4544749:2025-06-17T23:52:01Z,8512,1,4731,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,000015,OCESN8512F4544750:2025-06-17T23:52:01Z,8512,1,4732,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,002302,OCESN8512F4544751:2025-06-17T23:52:01Z,8512,1,4733,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,002303,OCESN8512F4544752:2025-06-17T23:52:01Z,8512,1,4734,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,002289,OCESN8512F4544753:2025-06-18T23:50:29Z,8512,1,4735,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,000132,OCESN8512F4544754:2025-06-17T23:52:01Z,8512,1,4736,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,000010,OCESN8512F4544761:2025-06-17T23:52:01Z,8512,1,4737,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,000155,OCESN8512F4544762:2025-06-17T23:52:01Z,8512,1,4738,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,000469,OCESN8512F4544763:2025-06-17T23:52:01Z,8512,1,4739,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,002304,OCESN8512F4544764:2025-06-17T23:52:01Z,8512,1,4740,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,002305,OCESN8512F4544765:2025-07-12T23:12:57Z,8512,1,4741,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,000790,OCESN8512F4544768:2025-06-17T23:52:01Z,8512,1,4742,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,000139,OCESN8512F4544769:2025-06-17T23:52:01Z,8512,1,4743,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,000072,OCESN8512F4544771:2025-06-17T23:52:01Z,8512,1,4744,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,000352,OCESN8512F4544772:2025-06-17T23:52:01Z,8512,1,4745,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,002306,OCESN8512F4806825:2025-07-06T23:29:46Z,8512,1,4746,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,000075,OCESN8514F4544777:2025-06-17T23:52:01Z,8514,1,4747,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,002307,OCESN8514F4544778:2025-06-17T23:52:01Z,8514,1,4748,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,002308,OCESN8514F4544779:2025-06-17T23:52:01Z,8514,1,4749,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,000245,OCESN8514F4544780:2025-06-17T23:52:01Z,8514,1,4750,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,000065,OCESN8514F4544781:2025-06-17T23:52:01Z,8514,1,4751,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,002033,OCESN8514F4544785:2025-06-17T23:52:01Z,8514,1,4752,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,000382,OCESN8514F4544786:2025-07-09T23:21:34Z,8514,1,4753,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,000142,OCESN8514F4544787:2025-06-17T23:52:01Z,8514,1,4754,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,002264,OCESN8514F4544788:2025-06-17T23:52:01Z,8514,1,4755,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,000109,OCESN8514F4544789:2025-07-05T23:09:20Z,8514,1,4756,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,002309,OCESN8514F4613350:2025-06-22T02:30:55Z,8514,1,4757,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,002310,OCESN8514F4798456:2025-07-05T23:09:20Z,8514,1,4758,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,002311,OCESN8514F4882652:2025-07-12T23:12:57Z,8514,1,4759,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,002312,OCESN8514F4890405:2025-07-13T23:08:16Z,8514,1,4760,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,000383,OCESN8514F4909264:2025-07-15T23:15:10Z,8514,1,4761,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,002313,OCESN8516F4544790:2025-06-17T23:52:01Z,8516,1,4762,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,000174,OCESN8516F4544791:2025-06-17T23:52:01Z,8516,1,4763,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,000460,OCESN8516F4544795:2025-06-17T23:52:01Z,8516,1,4764,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,000155,OCESN8516F4544796:2025-06-17T23:52:01Z,8516,1,4765,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,000142,OCESN8516F4544797:2025-06-17T23:52:01Z,8516,1,4766,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,000051,OCESN8516F4909265:2025-07-15T23:15:10Z,8516,1,4767,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,000339,OCESN8516F4942406:2025-07-17T23:13:36Z,8516,1,4768,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,002314,OCESN8517F4226588:2025-06-17T23:52:01Z,8517,0,4769,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,002315,OCESN8517F4226589:2025-06-17T23:52:01Z,8517,0,4770,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,000627,OCESN8517F4226590:2025-06-17T23:52:01Z,8517,0,4771,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,000046,OCESN8517F4226591:2025-06-17T23:52:01Z,8517,0,4772,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,000065,OCESN8517F4226595:2025-06-17T23:52:01Z,8517,0,4773,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,002316,OCESN8517F4226596:2025-06-17T23:52:01Z,8517,0,4774,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,002177,OCESN8517F4226597:2025-06-17T23:52:01Z,8517,0,4775,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,002317,OCESN8517F4544798:2025-07-16T23:17:51Z,8517,0,4776,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,000061,OCESN8517F4544806:2025-06-17T23:52:01Z,8517,0,4777,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,002318,OCESN8517F4544807:2025-06-17T23:52:01Z,8517,0,4778,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,000174,OCESN8517F4544808:2025-06-17T23:52:01Z,8517,0,4779,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,000003,OCESN8517F4544811:2025-06-17T23:52:01Z,8517,0,4780,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,002294,OCESN8517F4544812:2025-06-17T23:52:01Z,8517,0,4781,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,001176,OCESN8517F4544813:2025-07-16T23:17:51Z,8517,0,4782,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,000142,OCESN8517F4544814:2025-06-17T23:52:01Z,8517,0,4783,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,002319,OCESN8517F4806828:2025-07-16T23:17:51Z,8517,0,4784,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,002224,OCESN8517F4882653:2025-07-12T23:12:57Z,8517,0,4785,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,002320,OCESN8517F4909266:2025-07-17T23:13:36Z,8517,0,4786,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,002321,OCESN8519F4226604:2025-06-17T23:52:01Z,8519,0,4787,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,002322,OCESN8519F4226605:2025-06-17T23:52:01Z,8519,0,4788,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,002318,OCESN8519F4544839:2025-06-17T23:52:01Z,8519,0,4789,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,000258,OCESN8519F4544840:2025-07-10T23:16:05Z,8519,0,4790,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,000142,OCESN8519F4544843:2025-06-17T23:52:01Z,8519,0,4791,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,001267,OCESN8519F4909280:2025-07-15T23:15:10Z,8519,0,4792,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,000036,OCESN8519F4942439:2025-07-17T23:13:36Z,8519,0,4793,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,002283,OCESN8521F4544982:2025-06-17T23:52:01Z,8521,0,4794,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,002323,OCESN8521F4544983:2025-06-17T23:52:01Z,8521,0,4795,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,002324,OCESN8521F4544984:2025-06-17T23:52:01Z,8521,0,4796,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,000109,OCESN8521F4544987:2025-07-05T23:09:20Z,8521,0,4797,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,002264,OCESN8521F4544988:2025-06-17T23:52:01Z,8521,0,4798,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,000006,OCESN8521F4613268:2025-06-22T02:30:55Z,8521,0,4799,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,000062,OCESN8521F4890434:2025-07-13T23:08:16Z,8521,0,4800,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,002325,OCESN8522F4544990:2025-06-17T23:52:01Z,8522,1,4801,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,002173,OCESN8522F4544991:2025-06-17T23:52:01Z,8522,1,4802,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,000382,OCESN8522F4544992:2025-06-28T23:46:52Z,8522,1,4803,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,000142,OCESN8522F4544993:2025-06-17T23:52:01Z,8522,1,4804,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,000383,OCESN8522F4909290:2025-07-15T23:15:10Z,8522,1,4805,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,002324,OCESN8523F4544996:2025-06-17T23:52:01Z,8523,0,4806,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,002283,OCESN8523F4544998:2025-06-17T23:52:01Z,8523,0,4807,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,000003,OCESN8523F4544999:2025-06-17T23:52:01Z,8523,0,4808,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,000187,OCESN8523F4882737:2025-07-12T23:12:57Z,8523,0,4809,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,002326,OCESN8530F4545120:2025-06-24T00:10:55Z,8530,0,4810,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,002327,OCESN8530F4545121:2025-06-17T23:52:01Z,8530,0,4811,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,001722,OCESN8530F4545122:2025-06-17T23:52:01Z,8530,0,4812,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,002328,OCESN8530F4545125:2025-06-17T23:52:01Z,8530,0,4813,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,000142,OCESN8530F4545127:2025-06-17T23:52:01Z,8530,0,4814,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,000133,OCESN8530F4545128:2025-06-17T23:52:01Z,8530,0,4815,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,000072,OCESN8530F4545129:2025-06-17T23:52:01Z,8530,0,4816,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,000139,OCESN8530F4545130:2025-06-17T23:52:01Z,8530,0,4817,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,000065,OCESN8530F4545131:2025-06-17T23:52:01Z,8530,0,4818,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,000155,OCESN8530F4545132:2025-06-17T23:52:01Z,8530,0,4819,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,000010,OCESN8530F4545133:2025-06-17T23:52:01Z,8530,0,4820,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,002243,OCESN8530F4759560:2025-07-02T23:28:40Z,8530,0,4821,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,002329,OCESN8530F4784761:2025-07-04T23:11:59Z,8530,0,4822,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,000530,OCESN8530F4909313:2025-07-15T23:15:10Z,8530,0,4823,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,000981,OCESN8530F4942529:2025-07-17T23:13:36Z,8530,0,4824,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,002330,OCESN8531F4545134:2025-06-17T23:52:01Z,8531,1,4825,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,000245,OCESN8531F4545135:2025-06-17T23:52:01Z,8531,1,4826,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,000003,OCESN8531F4545136:2025-07-08T23:22:50Z,8531,1,4827,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,002294,OCESN8531F4545137:2025-06-17T23:52:01Z,8531,1,4828,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,001316,OCESN8531F4545141:2025-07-11T23:16:08Z,8531,1,4829,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,000521,OCESN8531F4545142:2025-06-17T23:52:01Z,8531,1,4830,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,002331,OCESN8531F4545144:2025-06-17T23:52:01Z,8531,1,4831,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,002332,OCESN8531F4545145:2025-06-17T23:52:01Z,8531,1,4832,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,002333,OCESN8531F4545146:2025-06-17T23:52:01Z,8531,1,4833,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,000142,OCESN8531F4545148:2025-06-17T23:52:01Z,8531,1,4834,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,000010,OCESN8531F4545149:2025-06-17T23:52:01Z,8531,1,4835,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,000072,OCESN8531F4545150:2025-06-17T23:52:01Z,8531,1,4836,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,000079,OCESN8531F4806903:2025-07-12T23:12:57Z,8531,1,4837,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,000051,OCESN8531F4899098:2025-07-14T23:17:01Z,8531,1,4838,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,002334,OCESN8531F4922525:2025-07-16T23:17:51Z,8531,1,4839,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,000003,OCESN8533F4545155:2025-06-20T00:18:59Z,8533,1,4840,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,001316,OCESN8533F4545157:2025-07-11T23:16:08Z,8533,1,4841,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,002335,OCESN8533F4942532:2025-07-17T23:13:36Z,8533,1,4842,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,002336,OCESN8534F4545161:2025-06-17T23:52:01Z,8534,0,4843,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,002337,OCESN8534F4545163:2025-06-17T23:52:01Z,8534,0,4844,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,000139,OCESN8534F4545164:2025-06-17T23:52:01Z,8534,0,4845,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,000065,OCESN8534F4545165:2025-06-17T23:52:01Z,8534,0,4846,
FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,000072,OCESN8534F4545168:2025-06-17T23:52:01Z,8534,0,4847,
